county,state,forecast_time,forecast_end,temperature_f,wind_speed_str,wind_direction,short_forecast,detailed_forecast,precipitation_pct,fetched_at,wind_mph_max,wind_mph,ice_accretion_risk,lightning_risk,convective_severity,composite_weather_risk
Ocean,New Jersey,2026-05-18 11:00:00+00:00,2026-05-18T08:00:00-04:00,67,0 mph,,Mostly Sunny,,0,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-18 12:00:00+00:00,2026-05-18T09:00:00-04:00,70,0 mph,,Sunny,,0,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-18 13:00:00+00:00,2026-05-18T10:00:00-04:00,75,0 mph,,Sunny,,0,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-18 14:00:00+00:00,2026-05-18T11:00:00-04:00,77,0 mph,,Sunny,,0,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-18 15:00:00+00:00,2026-05-18T12:00:00-04:00,82,5 mph,SE,Sunny,,0,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-18 16:00:00+00:00,2026-05-18T13:00:00-04:00,83,5 mph,SE,Sunny,,0,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-18 17:00:00+00:00,2026-05-18T14:00:00-04:00,83,5 mph,SE,Sunny,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-18 18:00:00+00:00,2026-05-18T15:00:00-04:00,83,5 mph,SE,Sunny,,4,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-18 19:00:00+00:00,2026-05-18T16:00:00-04:00,83,10 mph,S,Sunny,,4,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-18 20:00:00+00:00,2026-05-18T17:00:00-04:00,85,10 mph,S,Sunny,,4,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-18 21:00:00+00:00,2026-05-18T18:00:00-04:00,84,5 mph,S,Sunny,,4,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-18 22:00:00+00:00,2026-05-18T19:00:00-04:00,80,5 mph,S,Mostly Clear,,4,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-18 23:00:00+00:00,2026-05-18T20:00:00-04:00,76,5 mph,S,Mostly Clear,,4,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 00:00:00+00:00,2026-05-18T21:00:00-04:00,73,5 mph,S,Mostly Clear,,6,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 01:00:00+00:00,2026-05-18T22:00:00-04:00,72,5 mph,S,Clear,,6,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 02:00:00+00:00,2026-05-18T23:00:00-04:00,71,5 mph,S,Mostly Clear,,6,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 03:00:00+00:00,2026-05-19T00:00:00-04:00,71,5 mph,S,Mostly Clear,,6,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 04:00:00+00:00,2026-05-19T01:00:00-04:00,70,5 mph,S,Mostly Clear,,6,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 05:00:00+00:00,2026-05-19T02:00:00-04:00,69,5 mph,S,Mostly Clear,,6,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 06:00:00+00:00,2026-05-19T03:00:00-04:00,69,5 mph,S,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 07:00:00+00:00,2026-05-19T04:00:00-04:00,68,5 mph,S,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 08:00:00+00:00,2026-05-19T05:00:00-04:00,67,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 09:00:00+00:00,2026-05-19T06:00:00-04:00,68,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 10:00:00+00:00,2026-05-19T07:00:00-04:00,69,5 mph,SW,Sunny,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 11:00:00+00:00,2026-05-19T08:00:00-04:00,72,5 mph,SW,Sunny,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 12:00:00+00:00,2026-05-19T09:00:00-04:00,75,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 13:00:00+00:00,2026-05-19T10:00:00-04:00,80,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 14:00:00+00:00,2026-05-19T11:00:00-04:00,85,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 15:00:00+00:00,2026-05-19T12:00:00-04:00,89,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-19 16:00:00+00:00,2026-05-19T13:00:00-04:00,91,10 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 17:00:00+00:00,2026-05-19T14:00:00-04:00,91,10 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 18:00:00+00:00,2026-05-19T15:00:00-04:00,91,10 mph,S,Sunny,,2,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 19:00:00+00:00,2026-05-19T16:00:00-04:00,91,10 mph,S,Sunny,,2,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 20:00:00+00:00,2026-05-19T17:00:00-04:00,91,10 mph,S,Mostly Sunny,,2,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 21:00:00+00:00,2026-05-19T18:00:00-04:00,91,10 mph,S,Mostly Sunny,,2,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 22:00:00+00:00,2026-05-19T19:00:00-04:00,89,10 mph,S,Partly Cloudy,,2,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-19 23:00:00+00:00,2026-05-19T20:00:00-04:00,84,10 mph,S,Partly Cloudy,,2,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-20 00:00:00+00:00,2026-05-19T21:00:00-04:00,80,5 mph,S,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 01:00:00+00:00,2026-05-19T22:00:00-04:00,78,5 mph,S,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 02:00:00+00:00,2026-05-19T23:00:00-04:00,76,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 03:00:00+00:00,2026-05-20T00:00:00-04:00,75,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 04:00:00+00:00,2026-05-20T01:00:00-04:00,74,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 05:00:00+00:00,2026-05-20T02:00:00-04:00,73,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 06:00:00+00:00,2026-05-20T03:00:00-04:00,72,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 07:00:00+00:00,2026-05-20T04:00:00-04:00,71,5 mph,SW,Partly Cloudy,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 08:00:00+00:00,2026-05-20T05:00:00-04:00,71,5 mph,SW,Mostly Clear,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 09:00:00+00:00,2026-05-20T06:00:00-04:00,71,5 mph,SW,Mostly Clear,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 10:00:00+00:00,2026-05-20T07:00:00-04:00,71,5 mph,SW,Sunny,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 11:00:00+00:00,2026-05-20T08:00:00-04:00,73,5 mph,SW,Sunny,,2,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 12:00:00+00:00,2026-05-20T09:00:00-04:00,76,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 13:00:00+00:00,2026-05-20T10:00:00-04:00,80,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 14:00:00+00:00,2026-05-20T11:00:00-04:00,85,5 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-20 15:00:00+00:00,2026-05-20T12:00:00-04:00,90,10 mph,SW,Sunny,,1,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-20 16:00:00+00:00,2026-05-20T13:00:00-04:00,91,10 mph,SW,Mostly Sunny,,1,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-20 17:00:00+00:00,2026-05-20T14:00:00-04:00,91,10 mph,SW,Partly Sunny,,1,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-20 18:00:00+00:00,2026-05-20T15:00:00-04:00,91,10 mph,SW,Showers And Thunderstorms Likely,,61,2026-05-17T12:12:22.854400,10.0,10.0,0,3,2.1,0.21
Ocean,New Jersey,2026-05-20 19:00:00+00:00,2026-05-20T16:00:00-04:00,91,10 mph,SW,Showers And Thunderstorms Likely,,61,2026-05-17T12:12:22.854400,10.0,10.0,0,3,2.1,0.21
Ocean,New Jersey,2026-05-20 20:00:00+00:00,2026-05-20T17:00:00-04:00,91,10 mph,SW,Showers And Thunderstorms Likely,,61,2026-05-17T12:12:22.854400,10.0,10.0,0,3,2.1,0.21
Ocean,New Jersey,2026-05-20 21:00:00+00:00,2026-05-20T18:00:00-04:00,91,10 mph,SW,Showers And Thunderstorms Likely,,61,2026-05-17T12:12:22.854400,10.0,10.0,0,3,2.1,0.21
Ocean,New Jersey,2026-05-20 22:00:00+00:00,2026-05-20T19:00:00-04:00,89,10 mph,SW,Showers And Thunderstorms Likely,,61,2026-05-17T12:12:22.854400,10.0,10.0,0,3,2.1,0.21
Ocean,New Jersey,2026-05-20 23:00:00+00:00,2026-05-20T20:00:00-04:00,84,5 mph,SW,Showers And Thunderstorms Likely,,61,2026-05-17T12:12:22.854400,5.0,5.0,0,3,2.1,0.181
Ocean,New Jersey,2026-05-21 00:00:00+00:00,2026-05-20T21:00:00-04:00,73,0 mph,,Showers And Thunderstorms Likely,,60,2026-05-17T12:12:22.854400,0.0,0.0,0,3,2.1,0.152
Ocean,New Jersey,2026-05-21 01:00:00+00:00,2026-05-20T22:00:00-04:00,73,0 mph,,Showers And Thunderstorms Likely,,60,2026-05-17T12:12:22.854400,0.0,0.0,0,3,2.1,0.152
Ocean,New Jersey,2026-05-21 02:00:00+00:00,2026-05-20T23:00:00-04:00,73,0 mph,,Showers And Thunderstorms Likely,,60,2026-05-17T12:12:22.854400,0.0,0.0,0,3,2.1,0.152
Ocean,New Jersey,2026-05-21 03:00:00+00:00,2026-05-21T00:00:00-04:00,73,0 mph,,Showers And Thunderstorms Likely,,60,2026-05-17T12:12:22.854400,0.0,0.0,0,3,2.1,0.152
Ocean,New Jersey,2026-05-21 04:00:00+00:00,2026-05-21T01:00:00-04:00,72,0 mph,,Showers And Thunderstorms Likely,,60,2026-05-17T12:12:22.854400,0.0,0.0,0,3,2.1,0.152
Ocean,New Jersey,2026-05-21 05:00:00+00:00,2026-05-21T02:00:00-04:00,70,5 mph,NW,Showers And Thunderstorms Likely,,60,2026-05-17T12:12:22.854400,5.0,5.0,0,3,2.1,0.181
Ocean,New Jersey,2026-05-21 06:00:00+00:00,2026-05-21T03:00:00-04:00,68,5 mph,NW,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 07:00:00+00:00,2026-05-21T04:00:00-04:00,66,5 mph,NW,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 08:00:00+00:00,2026-05-21T05:00:00-04:00,64,5 mph,N,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 09:00:00+00:00,2026-05-21T06:00:00-04:00,62,5 mph,N,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 10:00:00+00:00,2026-05-21T07:00:00-04:00,61,5 mph,N,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 11:00:00+00:00,2026-05-21T08:00:00-04:00,61,5 mph,N,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 12:00:00+00:00,2026-05-21T09:00:00-04:00,62,5 mph,N,Slight Chance Rain Showers,,21,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 13:00:00+00:00,2026-05-21T10:00:00-04:00,64,5 mph,N,Slight Chance Rain Showers,,21,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 14:00:00+00:00,2026-05-21T11:00:00-04:00,66,5 mph,N,Slight Chance Rain Showers,,21,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 15:00:00+00:00,2026-05-21T12:00:00-04:00,68,5 mph,NE,Slight Chance Rain Showers,,21,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 16:00:00+00:00,2026-05-21T13:00:00-04:00,69,5 mph,NE,Slight Chance Rain Showers,,21,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 17:00:00+00:00,2026-05-21T14:00:00-04:00,70,5 mph,NE,Slight Chance Rain Showers,,21,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 18:00:00+00:00,2026-05-21T15:00:00-04:00,70,5 mph,NE,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 19:00:00+00:00,2026-05-21T16:00:00-04:00,71,5 mph,E,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 20:00:00+00:00,2026-05-21T17:00:00-04:00,72,5 mph,E,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-21 21:00:00+00:00,2026-05-21T18:00:00-04:00,72,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-21 22:00:00+00:00,2026-05-21T19:00:00-04:00,70,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-21 23:00:00+00:00,2026-05-21T20:00:00-04:00,68,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 00:00:00+00:00,2026-05-21T21:00:00-04:00,65,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 01:00:00+00:00,2026-05-21T22:00:00-04:00,63,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 02:00:00+00:00,2026-05-21T23:00:00-04:00,61,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 03:00:00+00:00,2026-05-22T00:00:00-04:00,59,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 04:00:00+00:00,2026-05-22T01:00:00-04:00,58,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 05:00:00+00:00,2026-05-22T02:00:00-04:00,58,0 mph,,Slight Chance Rain Showers,,15,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 06:00:00+00:00,2026-05-22T03:00:00-04:00,57,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 07:00:00+00:00,2026-05-22T04:00:00-04:00,56,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 08:00:00+00:00,2026-05-22T05:00:00-04:00,55,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-22 09:00:00+00:00,2026-05-22T06:00:00-04:00,54,5 mph,NE,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-22 10:00:00+00:00,2026-05-22T07:00:00-04:00,54,5 mph,NE,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-22 11:00:00+00:00,2026-05-22T08:00:00-04:00,55,5 mph,NE,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-22 12:00:00+00:00,2026-05-22T09:00:00-04:00,57,5 mph,NE,Chance Rain Showers,,42,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-22 13:00:00+00:00,2026-05-22T10:00:00-04:00,59,10 mph,NE,Chance Rain Showers,,42,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 14:00:00+00:00,2026-05-22T11:00:00-04:00,61,10 mph,E,Chance Rain Showers,,42,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 15:00:00+00:00,2026-05-22T12:00:00-04:00,63,10 mph,E,Chance Rain Showers,,42,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 16:00:00+00:00,2026-05-22T13:00:00-04:00,63,10 mph,E,Chance Rain Showers,,42,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 17:00:00+00:00,2026-05-22T14:00:00-04:00,63,10 mph,E,Chance Rain Showers,,42,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 18:00:00+00:00,2026-05-22T15:00:00-04:00,63,10 mph,E,Chance Rain Showers,,44,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 19:00:00+00:00,2026-05-22T16:00:00-04:00,64,10 mph,E,Chance Rain Showers,,44,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 20:00:00+00:00,2026-05-22T17:00:00-04:00,64,10 mph,E,Chance Rain Showers,,44,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-22 21:00:00+00:00,2026-05-22T18:00:00-04:00,64,5 mph,E,Chance Rain Showers,,44,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-22 22:00:00+00:00,2026-05-22T19:00:00-04:00,63,5 mph,E,Chance Rain Showers,,44,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-22 23:00:00+00:00,2026-05-22T20:00:00-04:00,61,5 mph,E,Chance Rain Showers,,44,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 00:00:00+00:00,2026-05-22T21:00:00-04:00,59,5 mph,E,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 01:00:00+00:00,2026-05-22T22:00:00-04:00,57,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 02:00:00+00:00,2026-05-22T23:00:00-04:00,56,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 03:00:00+00:00,2026-05-23T00:00:00-04:00,55,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 04:00:00+00:00,2026-05-23T01:00:00-04:00,55,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 05:00:00+00:00,2026-05-23T02:00:00-04:00,55,0 mph,,Slight Chance Rain Showers,,22,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 06:00:00+00:00,2026-05-23T03:00:00-04:00,55,0 mph,,Chance Rain Showers,,29,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 07:00:00+00:00,2026-05-23T04:00:00-04:00,54,0 mph,,Chance Rain Showers,,29,2026-05-17T12:12:22.854400,0.0,0.0,0,0,0.0,0.0
Ocean,New Jersey,2026-05-23 08:00:00+00:00,2026-05-23T05:00:00-04:00,53,5 mph,E,Chance Rain Showers,,29,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 09:00:00+00:00,2026-05-23T06:00:00-04:00,53,5 mph,E,Chance Rain Showers,,29,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 10:00:00+00:00,2026-05-23T07:00:00-04:00,54,5 mph,E,Chance Rain Showers,,29,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 11:00:00+00:00,2026-05-23T08:00:00-04:00,55,5 mph,E,Chance Rain Showers,,29,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 12:00:00+00:00,2026-05-23T09:00:00-04:00,57,5 mph,E,Chance Rain Showers,,31,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 13:00:00+00:00,2026-05-23T10:00:00-04:00,59,5 mph,E,Chance Rain Showers,,31,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 14:00:00+00:00,2026-05-23T11:00:00-04:00,62,5 mph,E,Chance Rain Showers,,31,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 15:00:00+00:00,2026-05-23T12:00:00-04:00,64,5 mph,E,Chance Rain Showers,,31,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 16:00:00+00:00,2026-05-23T13:00:00-04:00,65,10 mph,E,Chance Rain Showers,,31,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-23 17:00:00+00:00,2026-05-23T14:00:00-04:00,65,10 mph,E,Chance Rain Showers,,31,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-23 18:00:00+00:00,2026-05-23T15:00:00-04:00,65,10 mph,E,Chance Rain Showers,,39,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-23 19:00:00+00:00,2026-05-23T16:00:00-04:00,66,10 mph,E,Chance Rain Showers,,39,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-23 20:00:00+00:00,2026-05-23T17:00:00-04:00,67,10 mph,E,Chance Rain Showers,,39,2026-05-17T12:12:22.854400,10.0,10.0,0,0,0.0,0.058
Ocean,New Jersey,2026-05-23 21:00:00+00:00,2026-05-23T18:00:00-04:00,67,5 mph,E,Chance Rain Showers,,39,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 22:00:00+00:00,2026-05-23T19:00:00-04:00,66,5 mph,E,Chance Rain Showers,,39,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Ocean,New Jersey,2026-05-23 23:00:00+00:00,2026-05-23T20:00:00-04:00,64,5 mph,E,Chance Rain Showers,,39,2026-05-17T12:12:22.854400,5.0,5.0,0,0,0.0,0.029
Philadelphia,PA,2026-05-17 11:00:00+00:00,2026-05-17T08:00:00-04:00,66,5 mph,W,Sunny,,0,2026-05-17T12:12:24.162725,5.0,5.0,0,0,0.0,0.029
